IRIS;GRD_QUART
221240000;2212400
221260000;2212600
221270000;2212700
221280000;2212800
221290000;2212900
221310000;2213100
221320000;2213200
221330000;2213300
221340000;2213400
221350000;2213500
221360101;2213601
221360102;2213601
221360103;2213601
221360104;2213601
221360105;2213601
221370000;2213700
221380000;2213800
221390000;2213900
221400000;2214000
221410000;2214100
221430000;2214300
221440000;2214400
221450000;2214500
221460000;2214600
221470000;2214700
221480000;2214800
221490000;2214900
221500000;2215000
221520000;2215200
221530000;2215300
221550000;2215500
221560000;2215600
221570000;2215700
221580000;2215800
221600000;2216000
221610000;2216100
221620101;2216201
221620102;2216201
221620103;2216201
221630000;2216300
221640000;2216400
221650000;2216500
221660000;2216600
221680101;2216801
221680102;2216801
221680103;2216801
221690000;2216900
221700000;2217000
221710000;2217100
221720000;2217200
221740000;2217400
221750000;2217500
221760101;2217601
221760102;2217601
221770000;2217700
221780000;2217800
221790000;2217900
221800000;2218000
221810000;2218100
221820000;2218200
221830000;2218300
221840000;2218400
221850000;2218500
221860000;2218600
221870101;2218701
221870102;2218701
221870103;2218701
221870104;2218701
221870105;2218701
221870106;2218701
221880000;2218800
221890000;2218900
221900000;2219000
221930000;2219300
221940000;2219400
221950000;2219500
221960000;2219600
221970000;2219700
221980000;2219800
221990000;2219900
222000000;2220000
222010000;2220100
222020000;2220200
222030000;2220300
222040000;2220400
222050000;2220500
222060000;2220600
222070000;2220700
222080000;2220800
222090000;2220900
222100000;2221000
222110000;2221100
222120000;2221200
222130000;2221300
222140000;2221400
222150101;2221501
222150102;2221501
222150103;2221501
222150104;2221501
222150105;2221501
222160000;2221600
222170000;2221700
222180000;2221800
222190000;2221900
222200000;2222000
222210000;2222100
222220000;2222200
222230000;2222300
222240000;2222400
222250000;2222500
222260000;2222600
222270000;2222700
222280000;2222800
222290000;2222900
222310000;2223100
222320000;2223200
222330000;2223300
222340000;2223400
222350000;2223500
222360000;2223600
222370000;2223700
222380000;2223800
222390000;2223900
222400000;2224000
222410000;2224100
222420000;2224200
222430000;2224300
222440000;2224400
222450000;2224500
222460000;2224600
222480000;2224800
222490000;2224900
222500000;2225000
222510101;2225101
222510102;2225101
222510201;2225102
222540000;2225400
222550000;2225500
222560000;2225600
222570000;2225700
222580000;2225800
222590000;2225900
222600000;2226000
222610000;2226100
222620000;2226200
222630000;2226300
222640000;2226400
222650000;2226500
222660000;2226600
222670000;2226700
222680000;2226800
222690000;2226900
222710000;2227100
222720000;2227200
222730000;2227300
222740000;2227400
222750000;2227500
222760000;2227600
222770000;2227700
222780101;2227801
222780102;2227801
222780103;2227801
222780104;2227801
222780105;2227801
222780106;2227801
222780107;2227801
222780108;2227801
222780109;2227801
222780110;2227801
222780111;2227801
222780112;2227801
222780113;2227801
222780114;2227801
222780115;2227801
222780116;2227801
222780117;2227801
222780118;2227801
222780119;2227801
222780120;2227801
222790000;2227900
222800000;2228000
222810000;2228100
222820000;2228200
222830000;2228300
222840000;2228400
222850000;2228500
222860000;2228600
222870000;2228700
222880000;2228800
222890000;2228900
222910000;2229100
222930000;2229300
222940000;2229400
222950000;2229500
222960000;2229600
222990000;2229900
223000000;2230000
223020000;2230200
223040000;2230400
223050000;2230500
223060000;2230600
223070000;2230700
223080000;2230800
223090000;2230900
223100000;2231000
223110000;2231100
223120000;2231200
223130000;2231300
223140000;2231400
223150000;2231500
223160000;2231600
223170000;2231700
223180000;2231800
223190000;2231900
223200000;2232000
223210000;2232100
223220000;2232200
223230000;2232300
223240000;2232400
223250000;2232500
223260000;2232600
223270000;2232700
223280000;2232800
223300000;2233000
223310000;2233100
223320000;2233200
223330000;2233300
223340000;2233400
223350000;2233500
223370000;2233700
223380000;2233800
223390000;2233900
223400000;2234000
223410000;2234100
223420000;2234200
223430000;2234300
223440000;2234400
223450000;2234500
223460000;2234600
223470000;2234700
223480000;2234800
223490000;2234900
223500000;2235000
223510000;2235100
223520000;2235200
223530000;2235300
223540000;2235400
223560000;2235600
223580000;2235800
223590000;2235900
223600101;2236001
223600102;2236001
223600103;2236001
223610000;2236100
223620000;2236200
223630000;2236300
223640000;2236400
223650000;2236500
223660000;2236600
223680000;2236800
223690000;2236900
223700000;2237000
223710000;2237100
223720000;2237200
223730000;2237300
223750000;2237500
223760000;2237600
223770000;2237700
223780000;2237800
223790000;2237900
223800000;2238000
223810000;2238100
223830000;2238300
223840000;2238400
223850000;2238500
223860000;2238600
223870000;2238700
223880000;2238800
223890000;2238900
223900000;2239000
223910000;2239100
230010000;2300100
230020000;2300200
230030000;2300300
230040000;2300400
230050000;2300500
230060000;2300600
230070000;2300700
230080101;2300801
230080102;2300801
230090000;2300900
230100000;2301000
230110000;2301100
230120000;2301200
230130000;2301300
230140000;2301400
230150000;2301500
230160000;2301600
230170000;2301700
230180000;2301800
230190000;2301900
230200000;2302000
230210000;2302100
230220000;2302200
230230000;2302300
230240000;2302400
230250000;2302500
230260000;2302600
230270000;2302700
230280000;2302800
230290000;2302900
230300000;2303000
230310000;2303100
230320000;2303200
230330000;2303300
230340000;2303400
230350000;2303500
230360000;2303600
230370000;2303700
230380000;2303800
230390000;2303900
230400000;2304000
230410000;2304100
230420000;2304200
230430000;2304300
230440000;2304400
230450000;2304500
230460000;2304600
230470000;2304700
230480000;2304800
230490000;2304900
230500000;2305000
230510000;2305100
230520000;2305200
230530000;2305300
230540000;2305400
230550000;2305500
230560000;2305600
230570000;2305700
230580000;2305800
230590000;2305900
230600000;2306000
230610000;2306100
230620000;2306200
230630000;2306300
230640000;2306400
230650000;2306500
230660000;2306600
230670000;2306700
230680000;2306800
230690000;2306900
230700000;2307000
230710000;2307100
230720000;2307200
230730000;2307300
230740000;2307400
230750000;2307500
230760000;2307600
230770000;2307700
230780000;2307800
230790000;2307900
230800000;2308000
230810000;2308100
230820000;2308200
230830000;2308300
230840000;2308400
230860000;2308600
230870000;2308700
230880000;2308800
230890000;2308900
230900000;2309000
230910000;2309100
230920000;2309200
230930000;2309300
230950000;2309500
230960101;2309601
230960102;2309601
230960103;2309601
230960201;2309602
230960202;2309602
230970000;2309700
230980000;2309800
230990000;2309900
231000000;2310000
231010000;2310100
231020000;2310200
231030000;2310300
231040000;2310400
231050000;2310500
231060000;2310600
231070000;2310700
231080000;2310800
231090000;2310900
231100000;2311000
231110000;2311100
231120000;2311200
231130000;2311300
231140000;2311400
231150000;2311500
231160000;2311600
231170000;2311700
231180000;2311800
231190000;2311900
231200000;2312000
231220000;2312200
231230000;2312300
231240000;2312400
231250000;2312500
231270000;2312700
231280000;2312800
231290000;2312900
231300000;2313000
231310000;2313100
231320000;2313200
231330000;2313300
231340000;2313400
231360000;2313600
231370000;2313700
231380000;2313800
231390000;2313900
231400000;2314000
231410000;2314100
231420000;2314200
231430000;2314300
231440000;2314400
231450000;2314500
231460000;2314600
231470000;2314700
231480000;2314800
231490000;2314900
231500000;2315000
231510000;2315100
231520000;2315200
231540000;2315400
231550000;2315500
231560000;2315600
231570000;2315700
231580000;2315800
231590000;2315900
231600000;2316000
231620000;2316200
231640000;2316400
231650000;2316500
231660000;2316600
231670000;2316700
231680000;2316800
231690000;2316900
231700000;2317000
231710000;2317100
231720000;2317200
231730000;2317300
231740000;2317400
231750000;2317500
231760101;2317601
231760102;2317601
231770000;2317700
231780000;2317800
231790000;2317900
231800000;2318000
231810000;2318100
231820000;2318200
231830000;2318300
231840000;2318400
231850000;2318500
231860000;2318600
231870000;2318700
231880000;2318800
231890000;2318900
231900000;2319000
231910000;2319100
231920000;2319200
231930000;2319300
231940000;2319400
231950000;2319500
231960000;2319600
231970000;2319700
231980000;2319800
231990000;2319900
232000000;2320000
232010000;2320100
232020000;2320200
232030000;2320300
232040000;2320400
232050000;2320500
232060000;2320600
232070000;2320700
232080000;2320800
232090000;2320900
232100000;2321000
232110000;2321100
232120000;2321200
232130000;2321300
232140000;2321400
232150000;2321500
232160000;2321600
232170000;2321700
232180000;2321800
232190000;2321900
232200000;2322000
232210000;2322100
232220000;2322200
232230000;2322300
232240000;2322400
232250000;2322500
232260000;2322600
232270000;2322700
232280000;2322800
232290000;2322900
232300000;2323000
232320000;2323200
232330000;2323300
232340000;2323400
232350000;2323500
232360000;2323600
232370000;2323700
232380000;2323800
232390000;2323900
232400000;2324000
232410000;2324100
232420000;2324200
232430000;2324300
232440000;2324400
232450000;2324500
232460000;2324600
232470000;2324700
232480000;2324800
232490000;2324900
232500000;2325000
232510000;2325100
232520000;2325200
232530000;2325300
232540000;2325400
232550000;2325500
232570000;2325700
232580000;2325800
232590000;2325900
232600000;2326000
232610000;2326100
232620000;2326200
232630000;2326300
232640000;2326400
232650000;2326500
232660000;2326600
240010000;2400100
240020000;2400200
240040000;2400400
240050000;2400500
240060000;2400600
240070000;2400700
240080000;2400800
240090000;2400900
240100000;2401000
240110000;2401100
240120000;2401200
240140000;2401400
240150000;2401500
240160000;2401600
240180000;2401800
240190000;2401900
240200000;2402000
240210000;2402100
240220000;2402200
240230000;2402300
240240000;2402400
240250000;2402500
240260000;2402600
240270000;2402700
240280000;2402800
240290000;2402900
240300000;2403000
240310000;2403100
240320000;2403200
240340000;2403400
240350000;2403500
240360000;2403600
240370101;2403701
240370102;2403701
240370103;2403701
240370104;2403701
240370105;2403701
240370106;2403701
240370107;2403701
240370108;2403701
240370109;2403701
240370110;2403701
240370111;2403701
240370112;2403701
240370113;2403701
240380000;2403800
240390000;2403900
240400000;2404000
240420000;2404200
240430000;2404300
240450000;2404500
240460000;2404600
240480000;2404800
240500000;2405000
240510000;2405100
240520000;2405200
240530101;2405301
240530102;2405301
240530103;2405301
240540000;2405400
240550000;2405500
240560000;2405600
240570000;2405700
240580000;2405800
240590000;2405900
240600000;2406000
240610000;2406100
240620000;2406200
240630000;2406300
240640000;2406400
240660000;2406600
240670000;2406700
240680000;2406800
240690000;2406900
240700000;2407000
240710000;2407100
240730000;2407300
240740000;2407400
240750000;2407500
240760000;2407600
240770000;2407700
240800000;2408000
240810000;2408100
240820000;2408200
240830000;2408300
240840000;2408400
240850000;2408500
240860000;2408600
240870000;2408700
240880000;2408800
240900000;2409000
240910000;2409100
240940000;2409400
240950000;2409500
240960000;2409600
240970000;2409700
240980000;2409800
241000000;2410000
241010000;2410100
241020000;2410200
241040000;2410400
241050000;2410500
241060000;2410600
241070000;2410700
241080000;2410800
241090000;2410900
241100000;2411000
241110000;2411100
241130000;2411300
241140000;2411400
241150000;2411500
241160000;2411600
241170000;2411700
241190000;2411900
241200000;2412000
241210000;2412100
241220000;2412200
241230000;2412300
241240000;2412400
241260000;2412600
241280000;2412800
241290000;2412900
241300000;2413000
241310000;2413100
241320000;2413200
241330000;2413300
241340000;2413400
241350000;2413500
241360000;2413600
241370000;2413700
241380101;2413801
241380102;2413801
241380103;2413801
241380104;2413801
241390000;2413900
241400000;2414000
241410000;2414100
241420000;2414200
241430000;2414300
241440000;2414400
241450000;2414500
241460000;2414600
241470000;2414700
241480000;2414800
241500000;2415000
241510000;2415100
241520000;2415200
241530000;2415300
241540000;2415400
241550000;2415500
241560000;2415600
241570000;2415700
241580000;2415800
241590000;2415900
241600000;2416000
241610000;2416100
241620000;2416200
241630000;2416300
241640000;2416400
241650000;2416500
241670000;2416700
241680000;2416800
241710000;2417100
241720000;2417200
241740000;2417400
241750000;2417500
241760000;2417600
241770000;2417700
241790000;2417900
241800000;2418000
241820000;2418200
241830000;2418300
241840000;2418400
241860000;2418600
241880000;2418800
241890000;2418900
241900000;2419000
241910000;2419100
241920000;2419200
241930000;2419300
241940000;2419400
241950000;2419500
241960000;2419600
241970000;2419700
241990000;2419900
242000000;2420000
242020000;2420200
242050000;2420500
242060000;2420600
242070000;2420700
242080000;2420800
242090000;2420900
242100000;2421000
242110000;2421100
242120000;2421200
242130000;2421300
242140000;2421400
242150000;2421500
242160000;2421600
242170000;2421700
242180000;2421800
242200000;2422000
242210000;2422100
242220000;2422200
242230000;2422300
242240000;2422400
242250000;2422500
242260000;2422600
242270000;2422700
